City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
247,Tautira,PF,2022-12-10 17:56:13,-17.7333,-149.15,78.21,76,65,7.74
248,Ancud,CL,2022-12-10 17:56:13,-41.8697,-73.8203,60.91,71,7,10.98
249,Zhigansk,RU,2022-12-10 17:56:13,66.7697,123.3711,-42.12,97,60,8.84
250,Podyuga,RU,2022-12-10 17:56:14,61.095,40.8647,14.22,95,100,5.73
251,Ewa Beach,US,2022-12-10 17:56:14,21.3156,-158.0072,75.09,75,52,24.96
252,Inongo,CD,2022-12-10 17:56:14,-1.95,18.2667,77.34,72,27,0.31
253,Vanavara,RU,2022-12-10 17:56:15,60.34,102.2797,-0.13,98,100,4.43
254,Nanlong,CN,2022-12-10 17:56:15,31.3533,106.0631,50.67,72,74,1.77
255,Key West,US,2022-12-10 17:56:15,24.5557,-81.7826,79.0,73,9,11.1
256,Tasiilaq,GL,2022-12-10 17:56:16,65.6145,-37.6368,14.2,58,87,4.59
257,Nizhniy Kuranakh,RU,2022-12-10 17:56:16,58.8353,125.4869,0.3,94,100,8.46
258,Gold Coast,AU,2022-12-10 17:52:12,-28.0,153.4333,72.18,86,100,10.36
259,Iqaluit,CA,2022-12-10 17:56:17,63.7506,-68.5145,-9.67,77,20,18.41
260,Kutum,SD,2022-12-10 17:56:17,14.2,24.6667,64.13,16,2,10.0
261,Saraipali,IN,2022-12-10 17:56:18,21.3333,83.0,66.47,39,71,2.93
262,Wuan,CN,2022-12-10 17:56:18,31.6836,112.0044,39.04,36,11,8.16
263,Acapulco,MX,2022-12-10 17:53:41,16.8634,-99.8901,82.9,62,3,3.74
264,Sydney Mines,CA,2022-12-10 17:56:19,46.2367,-60.2177,35.15,89,100,25.99
265,Oranjemund,NA,2022-12-10 17:56:19,-28.55,16.4333,66.33,88,4,7.9
266,Kununurra,AU,2022-12-10 17:56:19,-15.7667,128.7333,80.58,74,99,5.75
267,Mandalgovi,MN,2022-12-10 17:56:20,45.7625,106.2708,7.81,46,79,10.74
268,Sfantu Gheorghe,RO,2022-12-10 17:56:20,45.8667,25.7833,52.27,87,73,4.09
269,Calabozo,VE,2022-12-10 17:56:21,8.9242,-67.4293,90.86,39,26,5.53
270,Rio Grande,BR,2022-12-10 17:56:21,-32.035,-52.0986,91.51,70,93,12.21
271,Bukama,CD,2022-12-10 17:56:21,-9.2,25.85,73.17,79,73,2.3
272,Teknaf,BD,2022-12-10 17:56:22,20.8624,92.3058,71.28,68,7,7.96
273,Egvekinot,RU,2022-12-10 17:56:22,66.3167,-179.1667,6.58,92,100,18.75
274,Vila Franca Do Campo,PT,2022-12-10 17:57:23,37.7167,-25.4333,68.2,85,32,22.48
275,Kokopo,PG,2022-12-10 17:57:23,-4.352,152.2633,77.56,83,100,0.81
276,Chapais,CA,2022-12-10 17:57:23,49.7834,-74.8492,2.98,75,75,8.79
277,Port Elizabeth,ZA,2022-12-10 17:54:11,-33.918,25.5701,73.31,95,75,6.91
278,Mayo,US,2022-12-10 17:57:24,38.8876,-76.5119,46.11,64,0,3.44
279,Hambantota,LK,2022-12-10 17:57:24,6.1241,81.1185,77.11,86,95,11.61
280,Lata,PT,2022-12-10 17:57:25,40.1629,-8.3327,52.07,80,81,2.24
281,Mazamari,PE,2022-12-10 17:57:25,-11.3258,-74.5308,93.15,42,96,2.37
282,Majalengka,ID,2022-12-10 17:57:25,-6.8361,108.2278,74.37,89,100,4.38
283,Excelsior Springs,US,2022-12-10 17:54:07,39.3392,-94.2261,43.74,84,100,5.75
284,Luderitz,NA,2022-12-10 17:57:26,-26.6481,15.1594,64.94,87,0,12.33
285,Illela,NG,2022-12-10 17:57:27,13.7292,5.2975,77.86,12,0,9.44
286,Mayya,RU,2022-12-10 17:57:27,61.7333,130.2811,-25.06,99,100,1.61
287,Lompoc,US,2022-12-10 17:57:27,34.6391,-120.4579,57.78,95,100,10.36
288,Roald,NO,2022-12-10 17:57:28,62.5833,6.1333,26.74,68,0,16.11
289,Chernyshevskiy,RU,2022-12-10 17:57:28,63.0128,112.4714,-23.28,98,96,2.86
290,Mwense,ZM,2022-12-10 17:57:29,-10.3845,28.698,68.54,88,84,2.64
291,Arraial Do Cabo,BR,2022-12-10 17:57:30,-22.9661,-42.0278,85.96,78,40,16.11
292,San Vicente,AR,2022-12-10 17:57:31,-26.6167,-54.1333,92.39,38,96,2.53
