City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Riyadh,SA,2022-12-04 21:10:54,24.6877,46.7219,71.74,33,42,8.79
297,Rokytne,UA,2022-12-04 21:10:54,51.2796,27.214,23.85,74,100,12.39
298,Derzhavinsk,KZ,2022-12-04 21:10:55,51.1,66.3167,3.31,96,100,7.07
299,Masvingo,ZW,2022-12-04 21:10:55,-20.0637,30.8277,73.71,50,0,4.99
300,Langfang,CN,2022-12-04 21:10:55,39.5097,116.6947,23.61,41,0,3.13
301,Karratha,AU,2022-12-04 21:10:56,-20.7377,116.8463,81.95,46,1,10.4
302,Chuy,UY,2022-12-04 21:10:56,-33.6971,-53.4616,72.32,73,11,10.27
303,Tura,IN,2022-12-04 21:10:56,25.5198,90.2201,59.79,85,0,4.0
304,Lasa,IT,2022-12-04 21:10:57,46.6166,10.7002,38.03,98,86,4.27
305,Verkhneuralsk,RU,2022-12-04 21:10:57,53.8769,59.2106,8.49,94,100,3.91
306,Touros,BR,2022-12-04 21:10:58,-5.1989,-35.4608,79.21,75,94,14.56
307,Bacalar,MX,2022-12-04 21:10:58,18.6667,-88.3833,82.51,74,75,0.0
308,Yar-Sale,RU,2022-12-04 21:10:58,66.8333,70.8333,15.28,90,43,11.48
309,Bambous Virieux,MU,2022-12-04 21:10:59,-20.3428,57.7575,76.21,79,65,11.63
310,Nizhnevartovsk,RU,2022-12-04 21:10:59,60.9344,76.5531,-12.98,77,0,0.0
311,Sagua La Grande,CU,2022-12-04 21:11:00,22.8067,-80.0756,79.79,57,10,13.56
312,Elizabeth City,US,2022-12-04 21:10:08,36.2946,-76.2511,50.02,65,0,4.61
313,Port Lincoln,AU,2022-12-04 21:11:00,-34.7333,135.8667,59.83,67,100,16.46
314,Karasjok,NO,2022-12-04 21:11:01,69.4719,25.5112,9.63,98,88,6.11
315,Sumbe,AO,2022-12-04 21:12:01,-11.2061,13.8437,77.68,83,100,4.43
316,Krasnogorskoye,RU,2022-12-04 21:12:02,52.2953,86.1979,-3.14,95,89,1.52
317,Zhangye,CN,2022-12-04 21:12:02,38.9342,100.4517,21.29,64,28,1.36
318,Narsaq,GL,2022-12-04 21:12:03,60.9167,-46.05,14.22,62,9,8.37
319,Sandwick,GB,2022-12-04 21:12:04,60.0,-1.25,40.82,65,100,2.3
320,Levski,BG,2022-12-04 21:12:05,43.3667,25.1333,42.66,85,100,6.8
321,Laguna,US,2022-12-04 21:12:05,38.421,-121.4238,59.92,66,75,11.5
322,Verkhnevilyuysk,RU,2022-12-04 21:12:06,63.4453,120.3167,11.5,93,100,11.27
323,Shache,CN,2022-12-04 21:12:08,38.4167,77.2406,21.45,36,40,0.49
324,Fukue,JP,2022-12-04 21:12:09,32.6881,128.8419,56.59,65,80,22.1
325,Hirara,JP,2022-12-04 21:12:10,24.8,125.2833,76.08,78,19,11.59
326,Padang,ID,2022-12-04 21:12:11,-0.9492,100.3543,75.56,87,100,3.83
327,Bay City,US,2022-12-04 21:11:56,43.5945,-83.8889,39.31,61,0,18.41
328,Dukat,RU,2022-12-04 21:12:12,62.55,155.55,-10.84,100,100,1.14
329,Khambhat,IN,2022-12-04 21:12:12,22.3,72.6167,68.52,39,1,9.75
330,Tual,ID,2022-12-04 21:12:13,-5.6667,132.75,82.13,73,95,1.63
331,Cortez,US,2022-12-04 21:12:13,37.3489,-108.5859,50.7,87,100,5.75
332,Sao Joao Da Barra,BR,2022-12-04 21:12:14,-21.6403,-41.0511,77.09,88,100,22.28
333,Karachev,RU,2022-12-04 21:12:14,53.1229,34.9852,13.35,83,39,8.25
334,Odienne,CI,2022-12-04 21:12:15,9.51,-7.5692,72.1,89,88,3.94
335,Dingle,PH,2022-12-04 21:12:15,10.9995,122.6711,75.69,94,100,6.93
336,Niquelandia,BR,2022-12-04 21:12:16,-14.4739,-48.4597,73.22,86,75,2.75
337,Hofu,JP,2022-12-04 21:12:16,34.05,131.5667,46.02,73,100,7.78
338,Konitsa,GR,2022-12-04 21:12:17,40.0486,20.7567,44.42,92,100,4.12
339,Loreto,MX,2022-12-04 21:12:18,22.2667,-101.9667,71.37,28,4,7.78
340,Namtsy,RU,2022-12-04 21:12:18,62.7161,129.6658,-24.68,98,100,7.72
341,Provideniya,RU,2022-12-04 21:12:19,64.3833,-173.3,33.55,98,100,16.42
342,Madras,IN,2022-12-04 21:11:24,13.0878,80.2785,82.38,78,40,2.3
343,Saint-Augustin,CA,2022-12-04 21:12:20,51.226,-58.6502,36.91,99,100,12.33
344,Fortuna,US,2022-12-04 21:12:20,40.5982,-124.1573,52.14,93,75,3.0
345,Talnakh,RU,2022-12-04 21:12:20,69.4865,88.3972,18.21,98,100,7.54
346,Vanimo,PG,2022-12-04 21:12:21,-2.6741,141.3028,78.12,89,100,6.69
347,Vigrestad,NO,2022-12-04 21:12:22,58.5667,5.7,27.97,56,0,3.78
348,Mut,TR,2022-12-04 21:12:22,36.6439,33.4389,53.01,58,0,4.41
349,Grand-Santi,GF,2022-12-04 21:12:23,4.25,-54.3833,74.25,97,98,2.06
350,Kupang,ID,2022-12-04 21:12:23,-10.1667,123.5833,76.68,79,98,1.07
351,Anzhero-Sudzhensk,RU,2022-12-04 21:11:38,56.081,86.0285,-10.08,100,69,3.69
352,Srivardhan,IN,2022-12-04 21:12:24,18.0333,73.0167,77.23,76,97,3.4
353,Vila Franca Do Campo,PT,2022-12-04 21:12:24,37.7167,-25.4333,59.41,78,16,7.61
354,Parfenyevo,RU,2022-12-04 21:12:25,58.484,43.4088,4.44,95,43,3.87
355,Aswan,EG,2022-12-04 21:10:06,24.0934,32.907,67.5,41,100,10.54
356,Ixtapa,MX,2022-12-04 21:12:26,20.7,-105.2,79.83,78,0,10.36
357,Andijon,UZ,2022-12-04 21:12:26,40.7821,72.3442,36.68,98,100,3.22
358,Caravelas,BR,2022-12-04 21:12:27,-17.7125,-39.2481,73.94,78,100,9.13
359,Iquitos,PE,2022-12-04 21:12:27,-3.7481,-73.2472,87.84,62,40,3.44
360,Fuyu,CN,2022-12-04 21:12:27,45.1833,124.8167,3.42,75,0,6.69
361,Cabo San Lucas,MX,2022-12-04 21:10:11,22.8909,-109.9124,85.3,61,0,4.61
362,Ploemeur,FR,2022-12-04 21:13:28,47.7333,-3.4333,41.83,85,100,4.61
363,Ereymentau,KZ,2022-12-04 21:13:28,51.6199,73.1033,-13.97,95,22,7.58
364,Norman Wells,CA,2022-12-04 21:13:29,65.282,-126.8329,-16.47,99,52,2.71
365,Oranjemund,NA,2022-12-04 21:13:29,-28.55,16.4333,60.84,86,0,10.58
366,Mayo,US,2022-12-04 21:11:43,38.8876,-76.5119,47.17,49,0,6.91
367,Coos Bay,US,2022-12-04 21:09:21,43.3665,-124.2179,53.15,89,100,6.91
368,Westerland,DE,2022-12-04 21:13:30,54.9079,8.3033,40.01,87,100,16.11
369,Vuktyl,RU,2022-12-04 21:13:30,63.8567,57.3094,0.9,99,100,2.64
370,Falkenstein,DE,2022-12-04 21:13:30,50.4779,12.3713,38.57,95,100,1.72
371,Kamaishi,JP,2022-12-04 21:13:31,39.2667,141.8833,34.86,61,100,6.71
372,College,US,2022-12-04 21:13:31,64.8569,-147.8028,18.09,93,40,4.61
373,Fort Nelson,CA,2022-12-04 21:13:31,58.8053,-122.7002,19.94,51,100,4.0
374,Zhezkazgan,KZ,2022-12-04 21:13:32,47.8043,67.7144,0.7,88,6,5.12
375,Biltine,TD,2022-12-04 21:13:32,14.5333,20.9167,73.92,15,82,12.3
376,Ambon,ID,2022-12-04 21:13:33,-3.6954,128.1814,77.14,16,20,6.91
377,Palmer,US,2022-12-04 21:11:57,42.1584,-72.3287,38.57,53,100,8.05
378,Jiexiu,CN,2022-12-04 21:13:33,37.0244,111.9125,30.45,28,0,4.34
379,Illela,NG,2022-12-04 21:13:34,13.7292,5.2975,82.17,20,12,9.48
380,Vaitape,PF,2022-12-04 21:13:34,-16.5167,-151.75,79.88,77,15,14.72
381,Ketchikan,US,2022-12-04 21:13:34,55.3422,-131.6461,35.58,69,0,12.66
382,Aguimes,ES,2022-12-04 21:13:35,27.9054,-15.4461,65.03,68,40,15.01
383,Bulgan,MN,2022-12-04 21:13:35,48.8125,103.5347,-8.43,85,6,3.49
384,Larap,PH,2022-12-04 21:13:35,14.299,122.6504,77.27,92,100,7.78
385,Aragarcas,BR,2022-12-04 21:13:36,-15.8975,-52.2508,75.65,90,100,5.28
386,Salinas,US,2022-12-04 21:13:36,36.6777,-121.6555,61.07,65,40,5.75
387,San Patricio,US,2022-12-04 21:13:37,28.017,-97.5169,68.09,70,89,4.7
388,Qaqortoq,GL,2022-12-04 21:13:37,60.7167,-46.0333,15.64,64,28,8.9
389,Dudinka,RU,2022-12-04 21:13:37,69.4058,86.1778,18.63,95,100,14.72
390,Simao,CN,2022-12-04 21:13:38,22.7886,100.9748,52.81,88,24,1.28
391,Sindou,BF,2022-12-04 21:13:38,10.6667,-5.1667,80.69,51,79,2.95
392,Plettenberg Bay,ZA,2022-12-04 21:13:39,-34.0527,23.3716,58.48,82,60,4.83
393,Soyo,AO,2022-12-04 21:13:39,-6.1349,12.3689,78.1,85,100,6.26
394,Taiyuan,CN,2022-12-04 21:13:39,37.8694,112.5603,15.66,67,0,2.24
395,Labrea,BR,2022-12-04 21:13:40,-7.2586,-64.7981,88.63,57,81,2.37
396,Ngunguru,NZ,2022-12-04 21:13:40,-35.6167,174.5,63.93,60,0,1.19
397,San Ignacio,BZ,2022-12-04 21:13:40,17.1561,-89.0714,87.94,62,40,4.61
398,Tyukhtet,RU,2022-12-04 21:13:41,56.5389,89.3011,-11.61,97,19,3.11
399,Umba,RU,2022-12-04 21:13:41,66.6871,34.3429,23.92,95,100,5.91
400,Muravlenko,RU,2022-12-04 21:13:41,63.7898,74.523,2.64,96,100,8.79
401,Choya,RU,2022-12-04 21:13:42,52.0108,86.5467,2.89,94,57,2.17
402,Belaya Gora,RU,2022-12-04 21:13:42,68.5333,146.4167,-36.17,100,100,2.8
403,Henties Bay,NA,2022-12-04 21:13:43,-22.116,14.2845,59.05,88,3,9.51
404,Fuerte Olimpo,PY,2022-12-04 21:13:43,-21.0415,-57.8738,92.79,41,51,7.27
405,Chifeng,CN,2022-12-04 21:13:43,42.2683,118.9636,10.71,42,0,6.89
406,Conceicao Do Araguaia,BR,2022-12-04 21:14:44,-8.2578,-49.2647,76.08,87,96,1.54
407,Faya,SA,2022-12-04 21:14:13,18.3851,42.4509,52.32,78,2,2.64
408,General Roca,AR,2022-12-04 21:14:44,-39.0333,-67.5833,86.63,10,50,7.94
409,Mount Isa,AU,2022-12-04 21:14:45,-20.7333,139.5,67.77,56,75,0.0
410,Te Anau,NZ,2022-12-04 21:14:22,-45.4167,167.7167,56.35,86,94,4.7
411,Iqaluit,CA,2022-12-04 21:14:45,63.7506,-68.5145,29.7,92,100,15.01
412,Pietersburg,ZA,2022-12-04 21:14:45,-23.9045,29.4688,67.42,72,64,3.85
413,Mirabad,AF,2022-12-04 21:14:46,30.4362,61.8383,48.92,32,1,13.29
414,Machali,CL,2022-12-04 21:14:46,-34.1833,-70.6667,87.08,30,0,5.75
415,Aizpute,LV,2022-12-04 21:14:47,56.7167,21.6,31.23,94,99,5.5
416,Kuna,US,2022-12-04 21:14:47,43.4918,-116.4201,34.95,82,75,3.44
417,Hanchuan,CN,2022-12-04 21:14:47,30.65,113.7667,38.91,84,100,9.86
418,High Level,CA,2022-12-04 21:14:48,58.5169,-117.136,10.04,67,32,11.27
419,Russell,US,2022-12-04 21:14:48,32.3502,-85.1999,68.41,68,20,11.5
420,Sinnamary,GF,2022-12-04 21:14:49,5.3833,-52.95,76.6,88,98,5.39
421,Pleasanton,US,2022-12-04 21:11:41,37.6624,-121.8747,61.05,72,40,5.01
422,Sarangani,PH,2022-12-04 21:14:50,5.4033,125.4636,82.74,74,100,8.19
423,Lavrentiya,RU,2022-12-04 21:14:50,65.5833,-171.0,32.29,98,100,27.09
424,Awjilah,LY,2022-12-04 21:14:50,29.1081,21.2869,62.58,47,10,9.48
425,Brae,GB,2022-12-04 21:14:51,60.3964,-1.353,41.4,65,89,5.93
426,Ravar,IR,2022-12-04 21:14:52,31.2656,56.8055,47.8,48,95,1.97
427,Stellenbosch,ZA,2022-12-04 21:14:52,-33.9346,18.8668,61.99,82,39,6.93
428,Rocha,UY,2022-12-04 21:14:52,-34.4833,-54.3333,74.3,57,0,10.4
429,Ust-Maya,RU,2022-12-04 21:14:53,60.4167,134.5333,-15.21,99,100,3.74
430,Zhigansk,RU,2022-12-04 21:14:53,66.7697,123.3711,-15.57,97,100,6.93
431,Trincomalee,LK,2022-12-04 21:14:54,8.5711,81.2335,79.27,81,100,9.17
432,Kalabo,ZM,2022-12-04 21:14:54,-14.97,22.6814,77.43,31,55,5.86
433,Trairi,BR,2022-12-04 21:14:55,-3.2778,-39.2689,79.52,73,62,15.3
434,Rudsar,IR,2022-12-04 21:14:55,37.1376,50.288,44.58,83,99,0.94
435,Broome,US,2022-12-04 21:14:55,42.2506,-75.833,38.66,59,0,5.01
436,Gaziantep,TR,2022-12-04 21:14:56,37.0594,37.3825,42.73,87,1,1.14
437,Arrecife,ES,2022-12-04 21:14:56,28.963,-13.5477,69.78,73,20,17.27
438,Gazli,UZ,2022-12-04 21:14:56,40.1333,63.45,24.66,49,100,6.73
439,Druzhba,UA,2022-12-04 21:14:57,52.0428,33.9453,19.29,55,17,11.63
440,Sao Bras De Alportel,PT,2022-12-04 21:14:57,37.1531,-7.8875,54.28,100,40,6.91
441,Mogwase,ZA,2022-12-04 21:14:57,-25.185,27.2665,76.44,46,76,6.67
442,Lovington,US,2022-12-04 21:14:58,32.944,-103.3485,61.65,46,90,5.01
443,Tamandare,BR,2022-12-04 21:14:58,-8.7597,-35.1047,77.18,80,50,8.59
444,Parana,AR,2022-12-04 21:11:02,-31.732,-60.5238,97.56,23,0,5.97
445,Polis,CY,2022-12-04 21:14:59,35.0367,32.4264,58.82,72,0,3.74
446,Atherton,GB,2022-12-04 21:14:59,53.5237,-2.4935,41.74,90,89,7.56
447,Livingston,GB,2022-12-04 21:15:00,55.9029,-3.5226,41.36,86,100,12.66
448,Panlaitan,PH,2022-12-04 21:15:00,12.1191,119.8486,81.43,77,100,3.96
449,Disraeli,CA,2022-12-04 21:10:48,45.9001,-71.3491,23.63,65,73,4.41
450,Tucumcari,US,2022-12-04 21:15:00,35.1717,-103.725,60.94,62,0,6.91
451,Lokomotivnyy,RU,2022-12-04 21:15:01,53.0118,60.5684,12.06,94,100,9.62
452,Grand Gaube,MU,2022-12-04 21:14:43,-20.0064,57.6608,76.37,71,58,5.01
453,Mercedes,AR,2022-12-04 21:16:01,-34.6515,-59.4307,96.85,15,40,7.11
454,Pudozh,RU,2022-12-04 21:16:03,61.8099,36.5345,19.62,90,100,7.25
455,Bowen,AU,2022-12-04 21:16:03,-20.0167,148.2333,73.02,71,0,5.3
456,Bontang,ID,2022-12-04 21:16:04,0.1333,117.5,76.55,89,100,3.67
457,Chute-Aux-Outardes,CA,2022-12-04 21:16:06,49.1168,-68.399,21.18,58,40,10.36
458,Kavaratti,IN,2022-12-04 21:16:07,10.5669,72.642,81.1,77,87,5.41
459,Boa Vista,BR,2022-12-04 21:16:08,2.8197,-60.6733,71.58,94,75,5.75
460,Kijang,KR,2022-12-04 21:16:09,35.2442,129.2139,37.13,23,100,5.08
461,Luena,AO,2022-12-04 21:16:10,-11.7833,19.9167,60.84,94,97,7.81
462,Atbasar,KZ,2022-12-04 21:16:11,51.8,68.3333,-3.01,95,100,5.48
463,Bundaberg,AU,2022-12-04 21:16:12,-24.85,152.35,73.22,79,10,5.01
464,Puerto Colombia,CO,2022-12-04 21:16:12,10.9878,-74.9547,84.29,74,91,15.9
465,Bandarbeyla,SO,2022-12-04 21:16:13,9.4942,50.8122,77.32,68,17,18.77
466,Siguiri,GN,2022-12-04 21:16:14,11.6667,-9.5,82.26,50,100,2.55
467,Lesnikovo,RU,2022-12-04 21:16:15,55.2822,65.3175,7.34,97,93,5.06
468,Atambua,ID,2022-12-04 21:16:17,-9.1061,124.8925,72.14,76,88,2.51
469,Nizwa,OM,2022-12-04 21:16:18,22.9333,57.5333,65.46,60,0,3.67
470,Charlestown,AU,2022-12-04 21:16:16,-32.95,151.6667,68.83,83,8,5.01
471,Srednekolymsk,RU,2022-12-04 21:16:20,67.45,153.6833,-46.55,100,63,2.1
472,Isangel,VU,2022-12-04 21:14:41,-19.55,169.2667,82.54,73,100,2.73
473,Rio Grande,BR,2022-12-04 21:16:21,-32.035,-52.0986,80.71,83,13,12.37
474,Damghan,IR,2022-12-04 21:16:22,36.1683,54.348,34.95,57,56,5.08
475,Niagara Falls,CA,2022-12-04 21:12:45,43.1001,-79.0663,37.72,69,16,17.63
476,Coracora,PE,2022-12-04 21:16:23,-15.0333,-73.7833,58.12,29,1,13.31
477,Mehamn,NO,2022-12-04 21:16:24,71.0357,27.8492,22.91,79,0,12.66
478,Sorland,NO,2022-12-04 21:16:25,67.667,12.6934,44.46,89,100,23.49
479,Port Macquarie,AU,2022-12-04 21:16:25,-31.4333,152.9167,70.9,74,23,4.85
480,Kamyshlov,RU,2022-12-04 21:16:26,56.8428,62.7111,15.06,94,99,9.44
481,Korla,CN,2022-12-04 21:16:26,41.7597,86.1469,19.81,38,44,2.3
482,Abu Samrah,SY,2022-12-04 21:16:27,35.3029,37.1841,54.75,71,0,3.4
483,San Carlos,VE,2022-12-04 21:15:18,9.6612,-68.5827,81.45,70,100,4.83
484,Dalbandin,PK,2022-12-04 21:16:29,28.8947,64.4101,53.87,33,0,3.53
485,Ulladulla,AU,2022-12-04 21:16:30,-35.35,150.4667,70.03,62,11,7.4
486,Boca Do Acre,BR,2022-12-04 21:16:30,-8.7522,-67.3978,93.0,39,31,1.5
487,Fier,AL,2022-12-04 21:16:31,40.7239,19.5561,55.33,75,92,4.27
488,Santiago Del Estero,AR,2022-12-04 21:16:31,-27.7951,-64.2615,100.71,13,5,7.34
489,Andenes,NO,2022-12-04 21:16:31,69.3143,16.1194,33.78,93,75,13.8
490,Domoni,KM,2022-12-04 21:16:32,-12.2569,44.5319,78.26,83,23,4.25
491,Capelinha,BR,2022-12-04 21:16:33,-17.6914,-42.5158,64.94,96,100,4.72
492,Balabac,PH,2022-12-04 21:16:33,7.9868,117.0645,80.04,82,55,7.74
493,Ourossogui,SN,2022-12-04 21:16:34,15.6064,-13.3211,82.27,19,22,8.57
494,Whitianga,NZ,2022-12-04 21:14:39,-36.8333,175.7,65.64,61,14,8.5
495,Amahai,ID,2022-12-04 21:15:08,-3.3333,128.9167,77.86,87,68,1.48
496,Athabasca,CA,2022-12-04 21:15:33,54.7169,-113.2854,23.41,65,67,18.79
497,Shipunovo,RU,2022-12-04 21:16:34,52.1582,82.2173,1.17,96,98,3.67
498,Olafsvik,IS,2022-12-04 21:17:35,64.8945,-23.7142,43.14,73,96,5.93
499,Williamsburg,US,2022-12-04 21:17:35,37.2707,-76.7075,48.99,51,75,3.44
500,Santa Isabel Do Rio Negro,BR,2022-12-04 21:17:36,-0.4139,-65.0192,80.1,84,86,3.24
501,Eyl,SO,2022-12-04 21:17:36,7.9803,49.8164,76.35,73,97,18.28
502,Stornoway,GB,2022-12-04 21:17:36,58.2093,-6.3865,42.76,83,100,8.05
503,Beboto,TD,2022-12-04 21:17:37,8.2668,16.939,75.45,24,2,5.3
504,Linhai,CN,2022-12-04 21:17:37,28.85,121.1167,46.92,88,100,4.79
505,Cradock,ZA,2022-12-04 21:17:38,-32.1642,25.6192,60.35,86,100,6.93
506,Preeceville,CA,2022-12-04 21:17:38,51.95,-102.6677,22.96,80,85,20.42
507,Vega De Alatorre,MX,2022-12-04 21:17:38,20.0333,-96.6333,78.76,71,3,8.77
508,Skibbereen,IE,2022-12-04 21:17:39,51.55,-9.2667,43.11,87,75,15.75
509,Vung Tau,VN,2022-12-04 21:17:39,10.346,107.0843,79.14,84,99,14.7
510,Wuwei,CN,2022-12-04 21:17:40,37.9281,102.6414,21.52,63,2,2.51
511,Yabelo,ET,2022-12-04 21:17:40,4.8833,38.0833,60.57,55,40,10.36
512,Abomey,BJ,2022-12-04 21:17:40,7.1829,1.9912,78.28,80,59,7.63
513,Napasar,IN,2022-12-04 21:17:41,27.9667,73.55,57.78,30,0,3.91
514,Ilorin,NG,2022-12-04 21:17:41,8.5,4.55,85.71,26,3,2.77
515,Pozo Colorado,PY,2022-12-04 21:17:41,-23.4923,-58.7972,96.51,23,0,8.3
516,Salisbury,GB,2022-12-04 21:15:50,51.0693,-1.7957,41.45,81,100,13.8
517,Tostedt,DE,2022-12-04 21:17:42,53.2833,9.7167,39.51,96,97,9.71
518,Kolokani,ML,2022-12-04 21:17:42,13.5728,-8.0339,79.9,54,100,3.53
519,Thoen,TH,2022-12-04 21:17:43,17.6129,99.2161,70.97,94,98,1.86
520,Filadelfia,US,2022-12-04 21:17:27,39.9523,-75.1638,44.62,51,40,8.05
521,Wurzen,DE,2022-12-04 21:17:43,51.3667,12.7333,38.44,95,100,7.47
522,Vila Do Maio,CV,2022-12-04 21:17:44,15.1333,-23.2167,72.39,62,39,6.87
523,Zhangjiakou,CN,2022-12-04 21:17:44,40.81,114.8794,13.66,36,0,4.07
524,Juegang,CN,2022-12-04 21:17:44,32.3174,121.1855,45.91,73,100,12.73
525,Flin Flon,CA,2022-12-04 21:17:45,54.7682,-101.865,12.04,73,75,14.97
526,Jiaxing,CN,2022-12-04 21:17:45,30.7522,120.75,47.01,88,100,11.61
527,San Carlos De Bariloche,AR,2022-12-04 21:13:19,-41.1456,-71.3082,64.15,39,40,24.16
528,Port Moresby,PG,2022-12-04 21:17:46,-9.4431,147.1797,76.42,83,20,3.44
529,Takoradi,GH,2022-12-04 21:15:27,4.8845,-1.7554,79.79,82,100,8.1
530,Lorengau,PG,2022-12-04 21:15:41,-2.0226,147.2712,79.83,85,100,7.34
531,Dunkwa,GH,2022-12-04 21:17:46,5.9656,-1.78,75.52,95,96,3.78
532,Melfi,IT,2022-12-04 21:17:47,40.9965,15.6514,46.96,85,1,6.26
533,Tautira,PF,2022-12-04 21:17:47,-17.7333,-149.15,78.94,80,34,17.45
534,Moron,AR,2022-12-04 21:17:47,-34.6534,-58.6198,95.81,48,27,10.31
535,Sarkand,KZ,2022-12-04 21:17:48,45.41,79.9186,16.79,91,100,2.33
536,Belyy Yar,RU,2022-12-04 21:14:49,53.6039,91.3903,-13.11,84,20,4.47
537,Peterongan,ID,2022-12-04 21:17:48,-7.5394,112.2792,74.82,93,68,0.67
538,Cerro Punta,PA,2022-12-04 21:17:48,8.85,-82.5667,58.78,76,99,3.11
539,Bang Saphan,TH,2022-12-04 21:17:49,11.2126,99.5117,75.88,93,100,5.99
540,Alta Floresta,BR,2022-12-04 21:17:49,-9.8756,-56.0861,75.72,95,96,2.19
541,Prenzlau,DE,2022-12-04 21:17:50,53.3167,13.8667,37.22,97,99,7.87
